,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_orbsmax,pl_insol,pl_orbeccen,st_teff,st_rad,tipo_planeta,x,y,cluster_kmeans,densidad_gcm3,habitable
171,EPIC 206024342 c,1.4000000000000004,2.5400000000000205,0.9117239999999924,1301.8400000000001,0.06254999999999994,995.8598000000001,0.0528,5724.0,1.1,Super-Tierra,0.90958583,9.931667,0.0,5.100364431486918,False
172,EPIC 206024342 d,2.6,7.269999999999982,14.647531000000015,732.4565384575634,0.12996000000000002,191.29659999999998,0.04,5724.0,1.1,Sub-Neptuno,0.36967233,3.7003396,0.0,2.279113563950836,False
173,EPIC 206032309 b,1.0099999999999998,1.009999999999991,2.878140000000002,452.45606068244444,0.04434717099999996,7.076459999999997,0.0678,3489.0,0.37344,Terrestre,1.1231743,-1.015216,0.0,5.401431232232089,False
174,EPIC 206042996 b,1.7000000000000006,3.5299999999999727,5.298599999999993,743.4541576898475,0.054149999999999976,134.90439999999995,0.0,4114.0,0.5,Super-Tierra,-0.73748964,0.83303005,0.0,3.958945654386287,False
175,EPIC 206042996 c,1.2000000000000002,1.8700000000000045,0.3548839999999984,940.9133283069929,0.026903999999999983,310.197,0.049999999999999996,4114.0,0.5,Terrestre,0.010130059,1.7813416,0.0,5.962789351851863,False
176,EPIC 206215704 b,1.0,0.97199999999998,2.255436000000003,739.72,0.03144509999999995,115.4162,0.048,3297.0,0.25,Terrestre,0.19414139,0.08354958,0.0,5.35571999999989,False
177,EPIC 206317286 b,0.96,0.839999999999975,1.5825199999999882,893.6,0.05085999999999996,85.57679999999993,0.014000000000000005,4752.0,0.669,Terrestre,-0.49354696,2.1799457,0.0,5.231391059027622,False
178,EPIC 206317286 c,2.094,5.029999999999973,17.51547199999999,712.376,0.07813799999999999,65.51731999999998,0.1044,4752.0,0.758,Sub-Neptuno,1.6275026,1.6872314,0.0,3.018488682690002,False
179,EPIC 211822797 b,1.92,4.350000000000023,21.170196299999986,431.0,0.1195,3.5,0.06,4057.0,0.58,Super-Tierra,1.1392072,-0.6019355,0.0,3.3863915337456776,False
180,EPIC 211945201 b,5.76,11.0,19.49221,817.0,0.1493,101.0,0.0,6069.0,1.39,Neptuniano,-1.0047016,5.398907,0.0,0.317158849478095,False
181,EPIC 212297394 b,1.48,2.7900000000000205,2.2893630000000087,1149.0,0.03205399999999997,444.0462,0.0,5171.0,0.8,Super-Tierra,0.31163353,8.356235,0.0,4.742099431425617,False
182,EPIC 212297394 c,2.27,5.769999999999982,5.213965000000002,866.0,0.05878800000000001,121.71039999999999,0.0,5171.0,0.8,Sub-Neptuno,-1.3902531,4.4273643,0.0,2.7180024284686954,False
183,EPIC 212424622 b,2.17,5.350000000000023,18.098299999999995,916.3382722387602,0.11946000000000001,307.1486,0.0794,5782.33,1.2247,Sub-Neptuno,1.4523461,4.440816,0.0,2.884869547448794,False
184,EPIC 212499991 b,1.6,3.1899999999999977,34.88499999999999,666.0,0.092524,50.6918,0.0,4982.79,0.757541,Super-Tierra,-2.3101106,2.0737178,0.0,4.291235351562496,False
185,EPIC 212587672 b,1.2599999999999998,2.1299999999999955,15.280779999999993,756.0,0.13419999999999999,97.48579999999998,0.0,6004.0,0.98,Super-Tierra,-4.078298,5.340649,0.0,5.8670469951649,False
186,EPIC 212587672 c,2.32,5.990000000000009,23.228555,658.0,0.1786,48.06020000000001,0.0,6004.0,0.98,Sub-Neptuno,-4.779562,4.0881596,0.0,2.64310530618312,False
187,EPIC 212624936 b,1.2000000000000002,1.8700000000000045,0.5786569999999926,1148.442,0.04778599999999994,539.72838,0.0,5765.0,0.93,Terrestre,-0.55996335,9.264644,0.0,5.962789351851863,False
188,EPIC 212624936 c,2.3,5.899999999999977,11.811437000000012,949.6,0.10322599999999998,218.1464,0.0,5765.0,0.93,Sub-Neptuno,-1.8787099,6.881191,0.0,2.671899400016428,False
189,EPIC 212737443 b,2.586,7.199999999999989,13.603000000000009,536.0,0.09799999999999998,16.70604000000003,0.2,4684.0,0.673,Sub-Neptuno,2.644398,1.643841,0.0,2.2940270451133458,False
190,EPIC 212737443 c,2.69,7.699999999999989,65.55000000000001,316.0,0.28,5.187219999999968,0.2,4684.0,0.673,Sub-Neptuno,2.7890158,1.5661553,0.0,2.179643586891804,False
191,EPIC 220492298 b,0.9900000000000002,0.9370000000000118,0.7624059999999986,1018.8,0.05848599999999998,322.2008,0.0,5620.0,0.89,Terrestre,-0.8116461,7.510663,0.0,5.320906236119034,False
192,EPIC 220554210 c,1.6,3.1899999999999977,0.7053099999999972,1388.2,0.04420200000000002,642.0826,0.0,5499.0,1.0,Super-Tierra,1.1017609,9.835633,0.0,4.291235351562496,False
193,EPIC 220674823 b,1.6059999999999999,7.5400000000000205,0.571307819999987,2324.0,0.01319999999999999,4656.0,0.0,5578.0,0.99,Super-Tierra,8.2838,10.534906,0.0,10.029662562746775,False
194,EPIC 220674823 c,2.712,7.899999999999977,13.340602999999987,838.0,0.1078,70.0,0.18,5578.0,0.99,Sub-Neptuno,2.8188362,3.3202024,0.0,2.1822757894810265,False
195,EPIC 228836835 b,1.0999999999999996,1.3700000000000045,0.7281130000000076,932.0,0.015371999999999997,191.42096,0.0006099999999999994,3782.0,0.32000000000000006,Terrestre,-0.01763693,0.8664521,0.0,5.671450037565764,False
196,EPIC 229004835 b,2.332,10.399999999999977,16.141132,804.0,0.12370000000000009,69.69999999999999,0.23,5868.0,0.999,Sub-Neptuno,2.9254327,3.23789,0.0,4.518552159549486,False
197,EPIC 246851721 b,11.780659,953.49,6.18023500000001,1401.0,0.07228999999999997,642.0,0.0676,6202.0,1.586,Gigante gaseoso,8.558785,6.1492205,0.0,3.213357059767007,False
198,EPIC 248847494 b,12.44199,4131.789999999999,3650.0,183.0,4.5,0.18999999999999773,0.0,4898.0,2.7,Gigante gaseoso,10.354346,0.77567565,1.0,11.8200767144034,False
199,EPIC 249893012 b,1.9500000000000002,8.75,3.595100000000002,1616.0,0.046999999999999986,1037.0,0.06,5430.0,1.71,Super-Tierra,2.1065931,10.12856,0.0,6.502132537635494,False
200,EPIC 249893012 c,3.67,14.670000000000016,15.623999999999995,990.0,0.13,160.0,0.07,5430.0,1.71,Sub-Neptuno,1.6164174,4.3475513,0.0,1.6352475982464656,False
201,EPIC 249893012 d,3.94,10.180000000000007,35.747000000000014,752.0,0.22,53.0,0.15,5430.0,1.71,Sub-Neptuno,2.5312798,2.993412,0.0,0.9170873677451715,False
203,G 192-15 b,1.0199999999999996,1.0299999999999727,2.2747599999999863,453.6,0.017230000000000023,7.060000000000002,0.0,2999.0,0.17071799999999993,Terrestre,0.6544917,-1.7694601,0.0,5.347961945254707,False
204,G 192-15 c,3.87,14.300000000000011,1219.0,55.89999999999998,1.137,0.001599999999996271,0.676,2999.0,0.17071799999999993,Sub-Neptuno,4.536484,1.4017193,0.0,1.3594234000636614,False
206,G 261-6 b,1.0999999999999996,1.3700000000000045,5.4535999999999945,322.3,0.029710000000000014,1.8000000000000114,0.0,2907.0,0.15316200000000002,Terrestre,0.8484977,-1.9558574,0.0,5.671450037565764,False
207,G 264-012 b,1.3899999999999997,2.5,2.3053800000000138,587.0,0.022789999999999977,20.5,0.01976,3326.0,0.30499999999999994,Super-Tierra,0.08498223,-0.6204843,0.0,5.129171338153331,False
208,G 264-012 c,1.7600000000000002,3.75,8.051800000000014,387.0,0.05249999999999999,3.8700000000000045,0.03420000000000001,3326.0,0.30499999999999994,Super-Tierra,0.8002739,-1.3055224,0.0,3.790049334382042,False
209,G 268-110 b,1.13,1.5199999999999818,1.432629999999989,534.0,0.012830000000000008,13.569999999999993,0.0,3275.2000000000003,0.17700000000000005,Terrestre,0.057764772,-0.7320168,0.0,5.804433719108087,False
210,G 9-40 b,1.9000000000000004,4.0,5.7459982000000025,440.6,0.041800000000000004,6.269999999999982,0.0,3395.0,0.3026,Super-Tierra,0.09407652,-1.5995489,0.0,3.213296398891965,False
211,GJ 1002 b,1.0300000000000002,1.079999999999984,10.346499999999992,230.89999999999998,0.04569999999999996,0.6700000000000159,0.026000000000000002,3024.0,0.137,Terrestre,1.0636728,-1.882809,0.0,5.445824986478697,False
212,GJ 1002 c,1.0999999999999996,1.3600000000000136,21.201999999999998,181.69999999999993,0.07379999999999998,0.257000000000005,0.064,3024.0,0.137,Terrestre,1.3224546,-1.6198512,0.0,5.630052592036125,False
213,GJ 1061 b,1.04,1.1100000000000136,3.2073000000000036,354.9938390179716,0.02100000000000002,3.8000000000000114,0.05,2953.0,0.15599999999999992,Terrestre,1.1079899,-1.4177781,0.0,5.437190629267249,False
214,GJ 1061 c,1.1899999999999995,1.8100000000000023,6.682099999999991,278.17456026952266,0.03420000000000001,1.3999999999999773,0.019999999999999997,2953.0,0.15599999999999992,Terrestre,1.0011892,-1.9149705,0.0,5.918195256352679,True
215,GJ 1061 d,1.1600000000000001,1.670000000000016,13.066000000000003,221.37755333680548,0.05399999999999999,0.6000000000000227,0.04,2953.0,0.15599999999999992,Terrestre,1.1308067,-1.8177123,0.0,5.8951397146255,False
216,GJ 1132 b,1.1915146500000002,1.8370481900000186,1.6289291100000014,583.8,0.015699999999999992,19.300000000000068,0.011800000000000005,3229.0,0.22110000000000007,Terrestre,0.07892864,-0.6385986,0.0,5.9837575490840935,False
217,GJ 1132 c,1.4300000000000002,2.6399999999999864,8.929000000000002,300.0,0.047599999999999976,1.6023999999999887,0.27,3270.0,0.2104999999999999,Super-Tierra,3.2353654,0.58761823,0.0,4.974476841071757,False
218,GJ 1148 b,11.9,96.69999999999999,41.379999999999995,213.0622285898702,0.16600000000000004,23.1909,0.38,3287.0,0.35851900000000003,Gigante gaseoso,8.296843,3.3690252,0.0,0.31618203386149313,False
219,GJ 1148 c,9.71,68.06,532.58,90.89983401700647,0.912,2.1709600000000364,0.3420000000000001,3287.0,0.35851900000000003,Neptuniano,4.4125085,1.5325222,0.0,0.409624433608234,False
220,GJ 1151 c,3.25,10.620000000000005,389.7,80.76819966583855,0.5714,0.1419999999999959,0.2742,3280.0,0.17809999999999993,Sub-Neptuno,3.5102334,0.9054363,0.0,1.7046139280837511,False
221,GJ 1214 b,2.7329999999999997,8.410000000000025,1.5804045309999992,567.0,0.015050000000000008,17.19999999999999,0.006199999999999997,3101.0,0.21619999999999995,Sub-Neptuno,-0.0933439,-0.9322782,0.0,2.270014856786792,False
222,GJ 1252 b,1.1929999999999996,1.3199999999999932,0.5182331000000033,1089.0,0.009149999999999991,233.0,0.0,3458.0,0.391,Terrestre,0.02971026,0.8745109,0.0,4.283553535490983,False
223,GJ 1265 b,2.63,7.399999999999977,3.651100000000014,387.86194448370605,0.026000000000000023,3.315459999999973,0.04,3236.0,0.19199999999999995,Sub-Neptuno,0.88031924,-1.2795118,0.0,2.241382997185429,False
224,GJ 1289 b,2.38,6.269999999999982,111.74,150.0,0.27,0.5527999999999906,0.0,3296.0,0.245012,Sub-Neptuno,0.25162843,-1.8919876,0.0,2.5626439404234187,False
225,GJ 143 b,2.6100000000000003,22.69999999999999,35.61252999999999,422.0,0.19150000000000003,7.0423000000000116,0.188,4640.0,0.695,Sub-Neptuno,2.7135108,1.6136953,0.0,7.034867694576148,False
226,GJ 15 A b,1.5499999999999998,3.0299999999999727,11.440699999999993,550.0,0.07200000000000001,17.73726000000005,0.094,3607.0,0.3800000000000001,Super-Tierra,1.539699,-0.1744799,0.0,4.483313752475541,False
227,GJ 15 A c,6.67,36.0,7600.0,42.203238462980266,5.4,0.08823999999992793,0.27,3607.0,0.3800000000000001,Neptuniano,10.379615,0.4694052,1.0,0.668461805861296,False
228,GJ 160.2 b,3.17,10.199999999999989,5.2353999999999985,674.1156633953168,0.05299999999999999,38.26823999999999,0.06,4347.0,0.655173,Sub-Neptuno,0.8018429,1.1145128,0.0,1.7643062961550176,False
229,GJ 163 b,3.25,10.600000000000023,8.631820000000005,401.08049062158625,0.060699999999999976,4.243460000000027,0.073,3500.0,0.40973799999999994,Sub-Neptuno,1.5607481,-0.63847995,0.0,1.701403732362316,False
230,GJ 163 c,2.5,6.800000000000011,25.63058000000001,279.0468438521343,0.1254,1.2040000000000646,0.099,3500.0,0.40973799999999994,Sub-Neptuno,1.8194294,-0.9239415,0.0,2.397952000000004,False
231,GJ 163 d,5.92,29.400000000000006,603.95116,97.34708649883135,1.0304,0.20503999999993994,0.373,3500.0,0.40973799999999994,Neptuniano,4.235479,1.4463423,0.0,0.7807892209000455,False
232,GJ 179 b,13.8,301.93698665,2288.0,59.02253997376465,2.41,0.0928199999999606,0.21,3370.0,0.3800000000000001,Gigante gaseoso,9.257907,1.2367123,0.0,0.6330392761086834,False
233,GJ 180 b,2.43,6.490000000000009,17.13300000000001,315.04336929306487,0.09199999999999992,2.080000000000041,0.07,3371.0,0.413049,Sub-Neptuno,1.5342222,-1.010525,0.0,2.492168915722991,False
234,GJ 180 c,2.41,6.399999999999977,24.329000000000008,266.05376062878065,0.129,0.9046000000000163,0.09,3371.0,0.413049,Sub-Neptuno,1.777528,-0.9833113,0.0,2.519303239480753,False
235,GJ 180 d,2.66,7.560000000000002,106.3,171.90361807424995,0.309,0.4849800000000073,0.14,3371.0,0.413049,Sub-Neptuno,2.1335487,-0.7212462,0.0,2.2132398665837525,False
236,GJ 2030 b,2.03,4.767426109999974,2.381290000000007,1964.1140151468448,0.03400000000000003,1338.39628,0.239,5485.0,2.24104,Sub-Neptuno,2.409138,10.080092,0.0,3.1401287544676277,False
238,GJ 2056 b,4.17,16.19999999999999,69.971,284.2334868380559,0.283,3.7147200000000566,0.72,4069.95,0.709495,Neptuniano,4.792097,1.4200267,0.0,1.2310011211567975,False
239,GJ 2126 b,13.6,413.1769291,272.7,185.75056898369417,0.71,8.388000000000034,0.85,4159.0,0.728,Gigante gaseoso,10.019453,3.1233096,0.0,0.9050465916879485,False
240,GJ 229 A c,2.87,8.581366989999992,121.93268,172.05041167034324,0.384,0.5629800000000387,0.366,3564.0,0.45999999999999996,Sub-Neptuno,3.8763423,1.1456909,0.0,2.0001491594487484,False
241,GJ 229 b,3.97,14.937935130000028,579.47495,102.30725108318506,1.086,0.28097999999999956,0.404,3564.0,0.45999999999999996,Sub-Neptuno,4.215325,1.4083942,0.0,1.3154388002574324,False
242,GJ 238 b,0.5659999999999998,0.12599999999997635,1.7446999000000005,758.0,0.02122999999999997,229.4579,0.03720999999999999,3485.0,0.4314,Terrestre,0.16682918,0.13311905,0.0,3.828889653545933,False
243,GJ 251 b,1.79,3.8500000000000227,14.236999999999995,336.00000000000006,0.08079999999999998,2.3700000000000045,0.0,3342.0,0.3600000000000001,Super-Tierra,0.37736538,-1.8369428,0.0,3.698735157590532,False
244,GJ 251 c,1.7999999999999998,3.8799999999999955,53.64699999999999,216.0,0.196,0.40399999999999636,0.0,3342.0,0.3600000000000001,Super-Tierra,0.24216114,-1.9112974,0.0,3.66577503429355,False
245,GJ 27.1 b,3.66,13.0,15.818999999999988,354.10249119955046,0.10099999999999998,4.2434599999999705,0.08,3542.0,0.518887,Sub-Neptuno,1.6575754,-0.77933484,0.0,1.4610049756163304,False
246,GJ 273 b,1.5099999999999998,2.8899999999999864,18.6498,267.51649054386075,0.09110099999999999,1.0600000000000023,0.1,3382.0,0.2929999999999999,Super-Tierra,1.9326078,-0.9373594,0.0,4.625073084107189,True
247,GJ 273 c,1.0600000000000005,1.1800000000000068,4.723399999999998,422.82641605299125,0.03646700000000008,6.660000000000025,0.17,3382.0,0.2929999999999999,Terrestre,2.5861027,0.07796235,0.0,5.459036654419444,False
248,GJ 3021 b,13.100000000000001,1071.04,133.71,350.0,0.49,13.79795999999999,0.511,5540.0,0.9,Gigante gaseoso,9.302251,3.3414502,0.0,2.6250851945050258,False
249,GJ 3082 b,2.79,8.199999999999989,11.949000000000012,418.4997956407836,0.07900000000000001,8.563379999999995,0.22,3910.0,0.4652160000000001,Sub-Neptuno,2.8578265,0.86725247,0.0,2.0804287243194315,False
250,GJ 3090 b,2.1799999999999997,4.519999999999982,2.853101979999991,723.0,0.03160000000000002,45.39999999999998,0.25,3707.0,0.516,Sub-Neptuno,2.7712076,1.1904781,0.0,2.4039230009520933,False
251,GJ 3090 c,3.14,10.0,15.940699999999993,407.2,0.09970000000000001,4.579999999999984,0.0,3707.0,0.516,Sub-Neptuno,-0.77278125,-1.4514322,0.0,1.7797649702459473,False
252,GJ 3138 b,1.1799999999999997,1.7799999999999727,1.2200300000000084,825.9412702288223,0.019699999999999995,118.10000000000002,0.19,3717.0,0.5,Terrestre,2.3241122,1.1663083,0.0,5.969329873063859,False
253,GJ 3138 c,1.88,4.180000000000007,5.9739999999999895,485.56217992668587,0.056999999999999995,13.89999999999992,0.11,3717.0,0.5,Super-Tierra,1.7296131,-0.14379783,0.0,3.466205705864795,False
254,GJ 3138 d,3.23,10.5,257.8,138.75689374848218,0.698,0.10000000000002274,0.32,3717.0,0.5,Sub-Neptuno,3.7746406,1.107653,0.0,1.7168538666988422,False
255,GJ 317 b,13.3,794.5,695.69,91.76087223097261,1.138,2.614779999999996,0.0826,3496.0,0.403,Gigante gaseoso,7.4629083,2.74516,0.0,1.8607609248685621,False
256,GJ 317 c,13.6,454.49462201,6500.0,43.602701312956924,5.04,0.08823999999992793,0.217,3496.0,0.403,Gigante gaseoso,10.307019,0.47999507,1.0,0.9955512508567433,False
257,GJ 3222 b,3.4,11.441822650000006,10.666689999999988,741.8661412017036,0.09099999999999991,61.45564000000002,0.929,5257.46,0.931389,Sub-Neptuno,4.863083,1.4267566,0.0,1.6040210360650327,False
258,GJ 328 b,13.3,797.74930157,3771.0,67.29526174707405,4.110000000000001,0.08592000000004418,0.227,3897.0,0.63,Gigante gaseoso,9.774848,0.8011121,1.0,1.8683709606074799,False
259,GJ 328 c,4.91,21.399999999999977,241.8,168.3149579116847,0.657,0.35439999999994143,0.25060000000000004,3897.0,0.63,Neptuniano,3.3083725,0.90555775,0.0,0.9961411842117668,False
260,GJ 3293 b,5.19,23.54000000000002,30.598700000000008,256.6046521103609,0.14339000000000002,1.0699999999999363,0.06,3466.0,0.40400000000000014,Neptuniano,1.6957322,-0.69604075,0.0,0.9278034515412307,False
261,GJ 3293 c,4.87,21.089999999999975,122.6196,161.5547338347102,0.36175,0.17000000000001592,0.11,3466.0,0.40400000000000014,Neptuniano,1.8569419,-0.8538929,0.0,1.006100338106141,False
262,GJ 3293 d,2.67,7.600000000000023,48.1345,220.64305515964782,0.19394,0.589999999999975,0.12,3466.0,0.40400000000000014,Sub-Neptuno,1.9643154,-0.8604095,0.0,2.2000442047281052,False
263,GJ 3293 e,1.63,3.2799999999999727,13.2543,339.1605135049015,0.08207999999999999,3.339999999999975,0.21,3466.0,0.40400000000000014,Super-Tierra,2.9052694,0.37730506,0.0,4.173136874539162,False
264,GJ 3323 b,1.2300000000000004,2.019999999999982,5.363599999999991,265.3130030223898,0.032820000000000016,2.580000000000041,0.23,3159.0,0.119,Terrestre,3.0185637,0.38491055,0.0,5.981190488089632,False
265,GJ 3323 c,1.3200000000000003,2.3100000000000023,40.53999999999999,135.19302532432823,0.1264,0.17000000000001592,0.17,3159.0,0.119,Super-Tierra,2.6759374,0.03863643,0.0,5.534033516988065,False
266,GJ 3341 b,2.46,6.600000000000023,14.206999999999994,345.40154976341427,0.08900000000000002,2.590000000000032,0.31,3526.0,0.43900000000000006,Sub-Neptuno,3.71944,1.0385735,0.0,2.4428129468683233,False
267,GJ 338 B b,3.25,10.600000000000023,24.421999999999997,391.0,0.14200000000000002,7.147119999999973,0.109,4014.0,0.58,Sub-Neptuno,1.9187663,-0.08515112,0.0,1.701403732362316,False
268,GJ 341 b,0.8799999999999999,4.0,7.576860000000011,629.0,0.03478000000000003,13.800000000000011,0.0,3770.0,0.5066000000000002,Terrestre,-0.30055532,-0.39556596,0.0,32.34175432006011,False
269,GJ 3470 b,4.57,13.899999999999977,3.336649599999987,593.5,0.035499999999999976,29.65840000000003,0.017,3600.0,0.547,Neptuniano,0.7609832,0.27518848,0.0,0.8024496628090555,False
270,GJ 3473 b,1.2640000000000002,1.8600000000000136,1.1980034999999987,773.0,0.015890000000000015,59.39999999999992,0.0,3347.0,0.3640000000000001,Super-Tierra,0.027996367,-0.011758049,0.0,5.074851298528143,False
271,GJ 3473 c,2.63,7.410000000000025,15.509000000000015,329.09999999999997,0.08759999999999996,1.9499999999999886,0.0,3347.0,0.3640000000000001,Sub-Neptuno,0.3279082,-1.8336341,0.0,2.244411893127586,False
272,GJ 3512 b,14.3,146.51889563,203.109,88.89530710728184,0.3376,19.89889999999997,0.42790000000000006,3141.0,0.139,Gigante gaseoso,8.333546,3.2822056,0.0,0.2760813837465336,False
273,GJ 3512 c,14.3,143.97626837,2354.0,39.25830273291831,1.7309999999999999,0.0928199999999606,0.089,3141.0,0.139,Gigante gaseoso,9.17084,1.2773753,0.0,0.271290383587311,False
274,GJ 357 b,1.2000000000000002,1.839999999999975,3.9305999999999983,518.0,0.035999999999999976,12.600000000000023,0.010599999999999998,3505.0,0.33699999999999997,Terrestre,0.020744303,-0.77368295,0.0,5.867129629629547,False
275,GJ 357 c,1.6599999999999997,3.3999999999999773,9.12469999999999,401.2,0.061,4.449999999999989,0.020520000000000004,3505.0,0.33699999999999997,Super-Tierra,0.44171152,-1.4411465,0.0,4.095493601638347,False
276,GJ 357 d,2.34,6.100000000000023,55.661,219.60000000000002,0.204,0.37999999999999545,0.181,3505.0,0.33699999999999997,Sub-Neptuno,2.7317681,0.14771226,0.0,2.623214846532849,False
277,GJ 3634 b,2.83,8.399999999999977,2.645610000000005,600.4410349084131,0.028700000000000003,22.36750000000012,0.08,3517.0,0.42999999999999994,Sub-Neptuno,1.4656185,-0.13553885,0.0,2.04207448189154,False
278,GJ 367 b,0.6989999999999998,0.6329999999999814,0.32192249999999945,1365.0,0.007089999999999985,579.0,0.06,3522.0,0.45799999999999996,Terrestre,1.5033271,8.786498,0.0,10.21230511044849,False
279,GJ 367 c,1.8600000000000003,4.1299999999999955,11.530100000000004,411.6483202556555,0.075932,5.795999999999992,0.09,3522.0,0.45799999999999996,Super-Tierra,1.6351889,-0.62852514,0.0,3.5364116928179836,False
280,GJ 367 d,2.33,6.029999999999973,34.369,420.52,0.08569199999999999,8.96927999999997,0.14,3522.0,0.45799999999999996,Sub-Neptuno,2.3277109,-0.024979679,0.0,2.626643594047644,False
281,GJ 3779 b,2.7500000000000004,8.0,3.0232000000000028,481.98355228115867,0.026000000000000023,11.576180000000079,0.07,3324.0,0.2809999999999999,Sub-Neptuno,1.5054696,-0.5618686,0.0,2.119549211119458,False
